Document ID,Terms
197,"['full', 'crushed', 'wont', 'knot', 'big', 'less', 'roll', 'flag', 'yeah', 'idea', 'oh', 'caress', 'put', 'cmon', 'line', 'killer', 'army', 'fuck', 'much', 'there', 'love', 'one', 'blindfold', 'get', 'mess', 'make', 'moon', 'na', 'good', 'would', 'stone', 'scene', 'man', 'know', 'flesh', 'mean', 'soon', 'think', 'even', 'rock', 'sweet', 'drifting', 'got', 'none', 'obscene', 'stop', 'hell', 'come', 'confess', 'age', 'united', 'hate', 'awful', 'rearview', 'wan', 'scab', 'home', 'shit', 'mob', 'witch', 'blood', 'difference', 'em', 'fuckin', 'alone', 'dont', 'howl', 'let', 'mirror', 'try', 'glory', 'tight', 'queen', 'curse', 'town', 'die', 'enemy', 'give', 'something', 'gon', 'sun', 'hole', 'plan', 'side', 'whats', 'ah']"
198,"['okay', 'go', 'musical', 'na', 'good', 'yes', 'ready', 'new', 'michael', 'thats', 'beth', 'malone', 'wan', 'air', 'cerveris', 'home', 'youve', 'broadway', 'much', 'fun', 'kiddo', 'alison', 'um', 'drive']"
199,"['walking', 'well', '30', '2', 'driver', 'na', 'second', 'james', 'yes', 'customer', 'sure', 'come', 'score', 'precisely', 'door', 'back', 'gon', 'leaving', 'ansel', 'baby', 'elgort', 'lily', 'youre', 'volume', 'sir', 'last']"
200,"['chillin', 'wha', 'mind', '1', 'z', 'destiny', 'go', 'saviour', 'hang', 'various', 'oh', 'always', 'little', 'forever', 'disappointing', 'part', 'find', 'danger', 'fukkatsu', 'variation', 'shaky', 'silly', 'im', 'fly', 'guarantee', 'makin', 'light', 'set', 'matter', 'holla', 'hope', 'really', 'cry', 'youre', 'zoomin', 'count', 'love', 'life', 'worry', 'one', 'get', 'ta', 'might', 'ball', 'version', 'make', 'everybody', 'tick', 'demigod', 'finally', 'attention', 'battling', 'kamehameha', 'na', 'good', 'picture', 'ha', 'shining', 'know', 'irritating', 'name', 'beatin', 'say', 'soundtrack', 'follow', 'gim', 'hand', 'maybe', 'freakin', 'keep', 'mission', 'incomplete', 'star', 'tell', 'wonderin', 'although', 'dragon', 'movie', 'brave', 'working', 'listen', 'team', 'punch', 'got', 'trying', 'artist', '3', 'believe', 'cant', 'god', 'crack', 'people', '2', 'save', 'cheerleader', 'motion', 'ready', 'ill', 'strength', 'broken', 'smile', 'dummy', 'weekend', 'take', 'dream', 'fallin', 'wan', 'break', 'chikai', 'dark', 'turn', 'omitted', 'showin', 'reputation', 'goin', 'who', 'serious', 'movin', 'tomorrow', 'u', 'cha', 'time', 'hero', 'way', 'whatcha', 'dont', 'sorrow', 'let', 'realise', 'try', 'dangerous', 'watchin', 'darkness', 'resurrection', 'soldier', 'jokin', 'f', 'original', 'waiting', 'pain', 'rise', 'fast', 'intention', 'brotha', 'saving', 'heart', 'together', 'funny', 'gon', 'sun', 'worried', 'away', 'ya', 'shame', 'whats', 'headchala']"
201,"['grieving', 'point', 'vacate', 'optimism', 'immediately', 'disillusioned', 'welcome', 'already', '432', 'journey', 'disembark', 'sustenance', 'available', 'following', 'wage', 'standing', 'grim', 'universal', 'surrender', 'onboard', 'passenger', 'lassitude', 'credit', 'carriage', 'town', 'stand', 'compensation', 'note', 'seat', 'recipient', 'soak', 'lonely', 'havent', 'disenfranchised', 'category', 'enjoy', 'aspiration', 'please', 'knee', 'refreshment', 'continue', 'lost', 'pension', 'staff', 'plan', 'additional', 'inconvenience', 'salary', 'southbound', 'aboard', 'refund', 'platform', 'train', 'unmedicated', 'minimum', 'required', 'travel', 'faith']"
202,"['seen', 'used', 'shake', 'like', 'hard', 'happyalone', 'lack', 'feeling', 'cloud', 'phantom', 'always', 'oh', 'im', 'tolearn', 'news', 'tolove', 'scratch', 'there', 'face', 'seeing', 'spider', 'surreal', 'todie', 'horizon', 'na', 'real', 'afraid', 'know', 'seem', 'running', 'tofeed', 'tobe', 'tohelp', 'iron', 'play', 'todance', 'music', 'listen', 'tobreed', 'togo', 'got', 'tooplot', 'trying', 'cant', 'tolive', 'togrind', 'todream', 'riot', 'uncatch', 'tosweat', 'repeat', 'bad', 'tobreathe', 'topray', 'wan', 'break', 'tohate', 'toscroll', 'toblaze', 'flu', 'sleeping', 'bring', 'lover', 'tofeel', 'rain', 'tohide', 'grave', 'feel', 'tohurt', 'itch', 'hurt', 'waiting', 'pain', 'bone', 'totalk', 'totrip', 'tosleep', 'toroll', 'feat', 'stuck', 'ive', 'toplay', 'whats']"
203,"['chaque', 'pour', 'reste', 'la', 'toujours', 'donc', 'quil', 'dessinerai', 'posé', 'mais', 'changeront', 'fait', 'sais', 'appris', 'lavenir', 'effacer', 'tous', 'jai', 'perd', 'par', 'année', 'arrive', 'moment', 'posent', 'quen', 'je', 'puisquil', 'passent', 'réponses', 'ne', 'se', 'choix', 'ainsi', 'présent', 'pa', 'aux', 'quoi', 'question', 'va', 'certains', 'nexistent', 'aqme', 'npeut', 'si', 'commencent', 'à', 'triste', 'pourtant', 'alternative', 'dépassé', 'mien', 'ny', 'mobsèdent', 'dun', 'penser', 'rien', 'et', 'temp', 'nexiste', 'de', 'me', 'regret', 'font', 'en', 'où', 'dilemme', 'le', 'idée', 'oublier', 'remords', 'été']"
204,"['foot', 'right', 'dont', 'often', 'believe', 'cant', 'read', 'thing', 'jet', 'locked', 'people', 'go', 'floor', 'woman', 'leave', 'threw', 'picture', 'glass', 'photo', 'swim', 'sure', 'buy', 'agree', 'memory', 'say', 'broken', 'money', 'mean', 'prisoned', 'broke', 'still', 'sometimes', 'homesick', 'back', 'gave', 'wrong', 'thought', 'wrote', 'message', 'left', 'away', 'board', 'late', 'writing', 'ignore', 'meet', 'lagged', 'ive', 'time', 'youre', 'sleeping', 'seeing', 'night', 'beneath', 'said', 'dead']"
205,"['chegou', 'guardião', 'luta', 'áfricas', 'pequena', 'liberdade', 'oh', 'cajado', 'quantum', 'ele', 'raiou', 'daomé', 'quem', 'cruzou', 'despontar', 'luz', 'comunidade', 'zumbi', 'yê', 'anunciou', 'ciata', 'coração', 'senhor', 'sua', 'pro', 'magia', 'história', 'orixá', 'jamais', 'alteza', 'mundo', 'já', 'beijaflor', 'áfrica', 'carnaval', 'rei', 'quilombola', 'majestade', 'sol', 'sangrou', 'na', 'olodumarê', 'real', 'que', 'corte', 'baobá', 'olorum', 'mar', 'desembarcar', 'oxum', 'soberana', 'nagôyorubá', 'pulsando', 'jejê', 'ginga', 'pra', 'rainha', 'à', 'vida', 'run', 'de', 'cada', 'gamboa', 'ilê', 'ogum', 'cultura', 'ifé', 'realeza', 'nilopolitana', 'realidade', 'glória', 'e', 'galanga', 'maracatu', 'enfim', 'tem', 'bahia', 'bravura', 'é', 'palmares', 'nobreza', 'deve', 'reino', 'meu', 'se', 'cidade', 'princesa', 'obatalá', 'obá', 'negra', 'fé', 'brasileira', 'derrama', 'casa', 'em', 'arte', 'remição', 'agoyê', 'da', 'divina', 'berço', 'mina', 'vem', 'mãe', 'beija', 'querebentã', 'viu', 'hei', 'sal', 'odara', 'sangue', 'samba', 'entregou', 'xangô', 'ver', 'neguinho', 'pela', 'sou', 'onirê', 'maior', 'canto', 'pó', 'axé', 'dan', 'então', 'oxalá', 'pedra', 'ouro', 'calunga', 'deus', 'dobre', 'perdão', 'machado', 'flor', 'um', 'imortal']"
206,"['life', 'weakness', 'sicko', 'get', 'dont', 'fight', 'struck', 'like', 'make', 'speaking', 'kismet', 'gloomy', 'dumb', 'rising', 'see', 'arrived', 'today', 'may', 'he', 'warn', 'primal', 'want', 'mighty', 'urge', 'live', 'wrath', 'need', 'reason', 'rage', 'upon', 'ill', 'pierce', 'know', 'blind', 'close', 'enemy', 'explode', 'cause', 'strength', 'suffer', 'phazer', 'brood', 'fear', 'fragile', 'spirit', 'running', 'sun', 'break', 'possible', 'barely', 'without', 'despite', 'remains', 'beware', 'run', 'seems', 'doleful', 'within', 'could', 'ignore', 'self', 'invoice', 'fun', 'wonder', 'face', 'sultry', 'suffered', 'tomorrow', 'youre', 'time', 'reality']"
207,"['dunia', 'slank', '1', 'tak', 'tanpa', 'satu', 'virus', 'selalu', 'apaapa', 'yeah', 'aku', 'cintamu', 'oh', 'nggak', 'sangat', 'jadinya', 'pasti', 'artinya', 'bila', 'kamu', 'senyum', 'ada', 'cuma', 'sentuh', 'yang', 'mati', 'bisa', 'bukan', 'kau', 'ingin', 'menyelamatkanku', 'dan', 'apa', 'mampu', 'butuh', 'mengendalikan', 'karena', 'andai']"
208,"['life', 'one', 'bedead', 'simulator', 'like', 'everybody', 'bedbed', 'around', 'aesthetically', 'show', 'visuals', 'human', 'feel', 'well', 'want', 'na', 'vacation', 'world', 'color', 'win', 'f', 'original', 'find', 'facade', 'cause', 'friend', 'daniel', 'perry', 'soundtrack', 'follow', 'fabfab', 'maybe', 'sometimes', '4', 'together', 'inside', 'keep', 'gon', 'fadfad', 'double', 'lift', 'dark', 'pleasing', 'filling', 'game', 'power', 'there', 'youll', 'dabdab', 'alright', 'battery']"
209,"['tres', 'chocar', 'diablo', 'con', 'armonizan', '2009', 'cuatro', 'tiempo', 'los', 'dioses', 'existe', 'do', 'mienten', 'mi', 'más', 'gustavo', 'el', 'doce', 'cumpleaños', 'magia', 'horizontes', 'en', 'ante', 'nueve', 'fuerza', 'está', 'numeral', 'del', 'todo', 'vos', 'real', 'cerati', 'casi', 'que', 'diferentes', 'final', 'respondes', 'acorde', 'luna', 'tu', 'diez', 'uno', 'viento', 'así', 'año', 'de', 'solo', 'disfruto', 'rayos', 'maneras', 'natural', 'e', 'yo', 'elementos', 'enteron', 'monterrey', 'siete', 'cinco', 'suena', 'descansar', 'pasos', 'se', 'seis', 'escondido', 'mx', 'llamo', 'distancias', 'tour', 'números', 'prefiero', 'escondes', 'alfa', 'nombres', 'la', 'contar', 'omega', 'paré', 'trece', 'principio', 'veces', 'ruedan', 'ocho', 'nube', 'hilo', 'misteriosos', 'infinitos', 'colores', 'vivo', 'te', 'estrellas', 'conviene', 'creados', 'hasta', 'cuento', 'suerte']"
210,"['used', 'like', 'big', 'go', 'girl', 'thee', 'find', 'spending', 'begged', 'caviar', 'marriott', 'lucky', 'im', 'makin', 'skip', 'please', 'rolex', 'chin', 'end', 'straight', 'hot', 'finger', 'watch', 'remember', 'fuck', 'another', 'sister', 'really', 'parker', 'fucking', 'face', 'wining', 'breakin', 'youre', 'daddy', 'spot', 'love', 'bullshit', 'cease', 'one', 'spine', 'p', 'bar', 'get', 'make', 'tongue', 'shark', 'must', 'shivering', 'wine', 'na', 'would', 'caribbean', 'giggle', 'thats', 'know', 'flo', 'say', 'missed', 'limb', 'sex', 'as', 'head', 'door', 'pissy', 'lick', 'keep', 'tro', 'deja', 'sixpack', 'pinned', 'play', 'tonight', 'wide', 'cd', 'behind', 'suite', 'spectacular', 'rimmed', 'sweet', 'puff', 'bed', 'got', 'yo', 'wall', 'look', 'dining', 'notorious', 'neck', 'move', 'mine', 'strictly', 'park', 'damn', 'stop', 'leftover', 'sparked', 'meridien', 'style', 'bacardi', 'rub', 'blunts', 'back', 'cristal', 'spaghetti', 'hoe', 'take', 'wan', 'r', 'dark', 'candlelight', 'delivering', 'pon', 'sweaty', 'trip', 'time', 'shine', 'fuckin', 'way', 'cool', 'bring', 'track', 'right', 'next', 'essential', 'let', 'well', 'fine', 'wiggle', 'leg', 'uh', 'waistline', 'fast', 'genuine', 'x', 'eight', 'dom', 'chill', 'vu', 'baby', 'climb', 'bitch', 'here', 'feat', 'long', 'benz', 'kelly', 'mother', 'hit', 'mami', 'nasty', 'slow']"
211,"['used', 'like', 'big', 'go', 'girl', 'thee', 'find', 'spending', 'begged', 'caviar', 'marriott', 'lucky', 'im', 'makin', 'skip', 'please', 'rolex', 'chin', 'end', 'straight', 'hot', 'finger', 'watch', 'remember', 'fuck', 'another', '2014', 'sister', 'really', 'parker', 'fucking', 'face', 'wining', 'breakin', 'youre', 'daddy', 'spot', 'love', 'bullshit', 'cease', 'one', 'spine', 'p', 'bar', 'get', 'version', 'make', 'tongue', 'shark', 'must', 'shivering', 'wine', 'na', 'would', 'caribbean', 'giggle', 'thats', 'know', 'flo', 'say', 'missed', 'limb', 'sex', 'as', 'head', 'door', 'pissy', 'lick', 'keep', 'tro', 'deja', 'sixpack', 'pinned', 'play', 'tonight', 'wide', 'cd', 'behind', 'suite', 'spectacular', 'rimmed', 'sweet', 'puff', 'bed', 'got', 'yo', 'wall', 'look', 'dining', 'notorious', 'neck', 'move', 'mine', 'strictly', 'park', 'damn', 'stop', 'leftover', 'sparked', 'meridien', 'style', 'bacardi', 'rub', 'blunts', 'back', 'cristal', 'spaghetti', 'hoe', 'take', 'wan', 'r', 'dark', 'candlelight', 'delivering', 'pon', 'sweaty', 'trip', 'time', 'shine', 'fuckin', 'way', 'remastered', 'cool', 'bring', 'track', 'right', 'next', 'let', 'well', 'fine', 'wiggle', 'leg', 'uh', 'waistline', 'fast', 'genuine', 'x', 'eight', 'dom', 'chill', 'vu', 'baby', 'climb', 'bitch', 'here', 'feat', 'long', 'benz', 'kelly', 'mother', 'hit', 'mami', 'nasty', 'slow']"
212,"['wont', 'seen', 'like', 'mind', 'go', 'decision', 'yeah', 'ghost', 'truth', 'low', 'im', 'please', 'lie', 'hearin', 'there', 'wonderful', 'losin', 'love', 'life', 'one', 'make', 'clue', 'lot', 'angel', 'na', '4mydad', 'good', 'eye', 'stand', 'thats', 'know', 'lonely', 'tired', 'cold', 'inside', 'think', 'lose', 'lightz', 'worse', 'promised', 'could', 'got', 'wouldnt', 'cant', 'god', 'beside', 'day', 'askin', 'cause', 'shoulder', 'bad', 'smile', 'take', 'wan', 'shit', 'nothing', 'serious', 'tomorrow', 'effect', 'alone', 'devil', 'right', 'dont', 'let', 'watchin', 'feel', 'complain', 'dad', 'whole', 'ghosted', 'aint', 'uh', 'family', 'give', 'listenin', 'long', 'road', 'watching']"
213,"['used', 'like', 'huh', 'gt', 'big', 'drug', 'show', 'rack', 'go', 'trust', 'rough', 'yeah', 'pick', 'counter', 'bleacher', 'boy', 'heard', 'find', 'sittin', 'tris', 'couch', 'tweet', 'put', 'im', 'every', 'doin', 'fuck', 'spilled', 'done', 'four', 'sleep', 'peace', 'really', 'much', 'slime', 'efg', 'lit', 'love', 'wrist', 'one', 'might', 'ta', 'make', 'countin', 'bank', 'keepin', 'took', 'drank', 'real', 'ha', 'kankan', 'drink', 'spent', 'lane', 'say', 'nigga', 'as', 'door', 'dmx', 'ho', 'keep', 'richer', 'ima', 'sippin', 'hop', 'phew', 'chain', 'geeked', 'week', 'ayy', 'got', 'hatin', 'trying', 'look', 'cant', 'around', 'vain', 'ride', 'business', 'day', 'gle', 'rich', 'rest', 'rrefg', 'yall', 'cause', 'score', 'add', 'safe', 'still', 'rip', 'rank', 'bentley', 'crib', 'r', 'cat', 'shit', 'math', 'pint', 'slut', 'tour', 'kan', 'fuckin', 'feelin', 'right', 'lame', 'made', 'neptune', 'truck', 'aint', 'tryna', 'hopped', 'fast', 'fan', 'give', 'staying', 'heart', 'young', 'broke', 'uhhuh', 'gon', 'double', 'bitch', 'lil', 'wock', 'whatever', 'idol', 'xans', 'hit', 'said']"
214,"['life', 'worry', 'wont', 'dont', 'sokko', 'shore', 'show', 'feel', 'sad', 'sky', 'na', 'drop', 'eye', 'flame', 'favorite', 'color', 'halfway', 'stop', 'waiting', 'cause', 'tired', 'im', 'still', 'scare', 'scar', 'wan', '0000ff', 'water', 'lost', 'dark', 'matter', 'drowned', 'kinda', 'baby', 'star', 'coming', 'nothing', 'really', 'wear', 'ive', 'youre', 'cool', 'jasmine', 'blue', 'way', 'ah', 'said']"
215,"['supposed', 'one', 'dont', 'might', 'let', 'candle', 'believe', 'thing', 'watchin', 'dodoodoo', 'see', '1', 'people', 'go', 'imagine', 'three', 'na', 'yeah', 'learn', 'oh', 'friendly', 'number', 'need', 'use', 'know', 'two', 'cause', 'space', 'year', 'something', 'safe', 'walkin', 'im', 'still', 'burn', 'caught', 'back', 'take', 'oohoh', 'gon', 'wind', 'home', 'leech', 'meant', 'someone', 'done', 'youve', 'dragon', 'could', 'face', 'ive', 'surprised', 'doo', 'said', 'got']"
216,"['wont', 'like', '1', 'wack', 'idea', 'little', 'boy', 'two', 'isnt', 'guess', 'im', 'lie', 'another', 'hope', 'miss', 'forgive', 'love', 'worry', 'one', 'ta', 'want', 'would', 'thats', 'litte', 'know', 'anything', 'promise', 'say', 'head', 'keep', 'laid', 'play', 'tell', 'even', 'bed', 'got', 'clear', 'rowland', 'ever', 'compromise', 'cant', 'believe', 'see', 'bit', 'call', 'fiddle', 'deck', 'second', 'number', 'fact', 'ill', 'hell', 'cause', 'still', 'settle', 'warm', 'u', 'time', 'anyone', 'dont', 'let', 'try', 'share', 'lovin', 'since', 'woman', 'deal', 'true', 'aint', 'card', 'caught', 'gon', 'baby', 'middle', 'kelly', 'hear', 'played', 'care']"
217,"['seen', 'laugh', 'told', 'bout', '1', 'feeling', 'started', 'agreed', 'girl', 'yeah', 'work', 'open', 'wit', 'friend', 'im', 'thang', 'sometimes', 'laying', 'levert', 'conversation', 'hot', 'end', 'whispered', 'dacatchin', 'song', 'really', 'much', 'face', 'girlfriend', 'youre', 'love', 'somebody', 'embarrassing', 'manya', 'want', 'hollering', 'feelins', 'man', 'thats', 'knowing', 'drink', 'know', 'brought', 'jam', 'hand', 'wrong', 'loved', 'think', 'didnt', 'worse', 'else', 'jerk', 'tell', 'never', 'company', 'meet', 'wide', 'gerald', 'easier', 'womanbut', 'week', 'got', 'yo', 'cant', 'closer', 'phone', 'around', 'mine', 'push', 'hey', 'kissing', 'met', 'still', 'ooh', 'back', 'first', 'spends', 'ground', 'message', 'u', 'time', 'many', 'dance', 'sit', 'way', 'feelin', 'da', 'dont', 'next', 'made', 'let', 'la', 'well', 'feel', 'momma', 'floor', 'deal', 'holler', 'felt', 'geralds', 'family', 'sang', 'nerve', 'oohs', 'grabbed', 'hitting', 'leaving', 'wasting', 'happy', 'baby', 'away', 'introduced', 'catchin', 'umh', 'pulled', 'stopped', 'worked', 'hit', 'said']"
218,"['wont', 'dont', 'like', 'candle', 'help', 'cant', '1', 'mom', 'collective', 'mine', 'since', 'want', 'trouble', 'fine', 'work', 'number', 'day', 'weather', 'pet', 'respect', 'stay', 'bright', 'know', 'lettuce', 'split', 'disconnected', 'simple', 'bad', 'line', 'young', 'caught', 'dress', 'please', 'head', 'hive', 'waste', 'hair', 'son', 'seems', 'sleep', 'wonder', 'rejected', 'animal', 'time', 'dance', 'night', 'love', 'got']"
219,"['awake', 'blessing', 'pant', 'siegel', 'like', 'oneonone', 'shake', 'hundredsix', 'hard', 'wack', 'bout', '1', 'show', 'fo', 'album', 'runnin', 'girl', 'mic', 'yeah', 'leave', 'oh', 'win', 'blindside', 'two', 'calm', 'granted', 'humble', 'judgin', 'rapper', 'ebay', 'truth', 'thinkin', 'cmon', 'im', 'line', 'superbowl', 'please', 'sleeve', 'light', 'prop', 'hot', 'straight', 'watch', 'fuck', 'matter', 'left', 'done', 'flock', 'shirt', 'much', 'there', 'lock', 'stitch', 'youre', 'naughty', 'lyin', 'ahold', 'daddy', 'swear', 'takin', 'love', 'wrist', 'life', 'one', 'speak', 'get', 'ta', 'closest', 'chat', 'actin', 'fame', 'mixing', 'eh', 'roof', 'na', 'til', 'real', 'motorola', 'paris', 'label', 'ohh', 'ha', 'eheh', 'man', 'thats', 'know', 'name', 'say', 'tired', 'shout', 'internet', 'hand', 'resident', 'gim', 'mean', 'per', 'access', 'keep', 'suck', 'ask', 'aiyyo', 'think', 'ima', 'total', 'comin', 'boat', 'friend', 'could', 'erything', 'willin', 'wear', 'lordy', 'booth', 'dock', 'loss', 'rock', 'chain', 'flat', 'cryin', 'got', 'yo', 'trying', 'compare', 'uhh', 'cant', 'thing', 'around', 'see', 'winner', 'shhh', 'move', 'mine', 'people', 'kin', 'three', 'called', 'karat', 'touch', 'number', 'hey', 'askin', 'fact', 'ill', 'hell', 'come', 'cause', 'mouth', 'style', 'bacardi', 'still', 'talkin', 'flop', 'half', 'niggaz', 'take', 'wan', 'ground', 'turn', 'sho', 'bos', 'nelly', 'peep', 'nothin', 'applyin', 'cris', 'bitchin', 'service', 'sank', 'time', 'ease', 'many', 'heat', 'last', 'fuckin', 'way', 'sit', 'website', 'uncouth', 'right', 'dont', 'wes', 'naw', 'hold', 'let', 'uncle', 'party', 'word', 'better', 'france', 'driver', 'remembers', 'whole', 'shorties', 'learn', 'aint', 'wait', 'act', 'floss', 'emulatin', 'new', 'family', 'fan', 'hella', 'seat', 'pressure', 'pimp', 'hiphop', 'concerned', 'probably', 'write', 'brain', 'gon', 'wind', 'continue', 'sprint', 'range', 'squash', 'baby', 'nobody', 'check', 'top', 'spreadin', 'ya', 'mad', 'store', 'yacht', 'cocky', 'catch', 'loot', 'hit', 'whats', 'said', 'coupe']"
220,"['awake', 'blessing', 'pant', 'siegel', 'like', 'oneonone', 'shake', 'hundredsix', 'hard', 'wack', 'bout', '1', 'show', 'fo', 'album', 'runnin', 'girl', 'mic', 'yeah', 'leave', 'oh', 'win', 'blindside', 'two', 'calm', 'granted', 'humble', 'judgin', 'rapper', 'ebay', 'truth', 'thinkin', 'cmon', 'im', 'line', 'superbowl', 'please', 'sleeve', 'light', 'prop', 'hot', 'straight', 'watch', 'fuck', 'matter', 'left', 'done', 'flock', 'shirt', 'much', 'there', 'lock', 'stitch', 'youre', 'naughty', 'lyin', 'ahold', 'daddy', 'swear', 'takin', 'love', 'wrist', 'life', 'one', 'speak', 'get', 'ta', 'closest', 'chat', 'actin', 'fame', 'mixing', 'eh', 'roof', 'na', 'til', 'real', 'motorola', 'paris', 'label', 'ohh', 'ha', 'eheh', 'man', 'thats', 'know', 'name', 'say', 'tired', 'shout', 'internet', 'hand', 'resident', 'gim', 'mean', 'per', 'access', 'keep', 'suck', 'ask', 'aiyyo', 'think', 'ima', 'total', 'comin', 'boat', 'friend', 'could', 'erything', 'willin', 'wear', 'lordy', 'booth', 'dock', 'loss', 'rock', 'chain', 'flat', 'cryin', 'got', 'yo', 'trying', 'compare', 'uhh', 'cant', 'thing', 'around', 'see', 'winner', 'shhh', 'move', 'mine', 'people', 'kin', 'three', 'called', 'karat', 'touch', 'number', 'hey', 'askin', 'fact', 'ill', 'hell', 'come', 'cause', 'mouth', 'style', 'bacardi', 'still', 'talkin', 'flop', 'half', 'niggaz', 'take', 'wan', 'ground', 'turn', 'sho', 'bos', 'nelly', 'peep', 'nothin', 'applyin', 'cris', 'bitchin', 'service', 'sank', 'time', 'ease', 'many', 'heat', 'last', 'fuckin', 'way', 'sit', 'website', 'uncouth', 'right', 'dont', 'wes', 'naw', 'hold', 'let', 'uncle', 'party', 'word', 'better', 'france', 'driver', 'remembers', 'whole', 'shorties', 'learn', 'aint', 'wait', 'act', 'floss', 'emulatin', 'new', 'family', 'fan', 'hella', 'seat', 'pressure', 'pimp', 'hiphop', 'concerned', 'probably', 'write', 'brain', 'gon', 'wind', 'continue', 'sprint', 'range', 'squash', 'baby', 'nobody', 'check', 'top', 'spreadin', 'ya', 'mad', 'store', 'yacht', 'cocky', 'catch', 'loot', 'hit', 'whats', 'said', 'coupe']"
